order_id,order_value,category,customer_type,customer_order_count,payment_method,delivery_pincode_risk_tier,discount_percent,order_hour,day_of_week,returned_or_disputed
ORD100851,12864,electronics,returning,10,UPI,low,17,10,Fri,0
ORD103546,2365,apparel,new,0,UPI,low,16,22,Tue,0
ORD106303,45000,electronics,returning,5,COD,low,21,1,Sun,1
ORD100895,305,grocery,returning,8,UPI,medium,9,7,Mon,0
ORD104592,1249,beauty,returning,5,UPI,low,15,13,Wed,0
ORD106401,11052,electronics,returning,9,card,high,16,1,Sun,0
ORD105878,743,beauty,returning,7,wallet,medium,20,2,Fri,0
ORD100335,1056,home,returning,9,COD,low,6,18,Sat,1
ORD102839,25529,electronics,new,0,netbanking,low,12,21,Thu,0
ORD103087,1484,apparel,new,0,COD,low,0,0,Tue,0
ORD104611,1342,apparel,new,0,UPI,medium,14,3,Wed,0
ORD101348,1424,apparel,new,0,UPI,medium,29,16,Tue,0
ORD101015,18027,electronics,returning,8,UPI,low,9,22,Sun,0
ORD102816,1736,apparel,returning,7,COD,medium,17,13,Sat,0
ORD102489,9442,home,new,0,UPI,low,11,19,Mon,0
ORD103730,826,grocery,returning,9,netbanking,low,26,1,Wed,0
ORD103251,4032,home,returning,4,netbanking,low,9,23,Mon,0
ORD107405,9749,electronics,returning,2,wallet,low,14,2,Sun,0
ORD107267,3689,home,new,0,UPI,high,2,9,Wed,1
ORD105877,20419,electronics,returning,9,UPI,low,6,8,Sat,0
ORD106665,501,beauty,returning,9,UPI,low,7,12,Mon,0
ORD105881,541,apparel,returning,8,UPI,low,4,16,Sun,0
ORD102070,466,grocery,returning,13,UPI,low,10,0,Fri,0
ORD105408,2038,apparel,returning,8,card,medium,67,0,Wed,0
ORD101635,745,apparel,returning,9,wallet,low,16,19,Wed,0
ORD104646,632,grocery,returning,8,UPI,low,11,16,Sun,0
ORD106617,882,grocery,returning,10,COD,medium,16,6,Thu,0
ORD102959,382,grocery,returning,11,UPI,low,1,12,Sun,0
ORD105323,6175,electronics,returning,12,COD,high,20,17,Wed,0
ORD107556,337,apparel,returning,5,UPI,low,26,15,Sun,0
ORD105053,32759,electronics,new,0,COD,low,1,14,Wed,0
ORD105869,10761,electronics,returning,5,COD,low,0,10,Thu,0
ORD105104,593,beauty,returning,8,netbanking,low,20,20,Mon,0
ORD107547,6071,electronics,returning,9,UPI,low,11,0,Tue,0
ORD104045,654,apparel,new,0,netbanking,low,6,21,Mon,0
ORD103356,1331,home,new,0,card,high,2,6,Mon,0
ORD105092,1740,apparel,returning,9,UPI,low,17,5,Mon,0
ORD103506,648,apparel,new,0,netbanking,low,4,11,Tue,0
ORD101679,2841,home,new,0,card,low,15,0,Fri,0
ORD104249,3951,beauty,new,0,UPI,medium,10,15,Fri,0
ORD103147,3293,beauty,returning,9,card,low,20,4,Mon,0
ORD102294,1020,apparel,returning,8,card,medium,36,18,Tue,0
ORD107004,1069,grocery,returning,9,card,low,11,7,Sat,0
ORD106933,663,beauty,returning,4,UPI,low,11,12,Tue,0
ORD100580,5299,apparel,returning,7,UPI,low,11,7,Thu,0
ORD101470,747,grocery,returning,7,card,medium,14,5,Tue,0
ORD104799,2136,beauty,returning,9,UPI,medium,1,19,Sun,0
ORD104070,1610,apparel,returning,8,UPI,medium,38,18,Sun,0
ORD105308,2504,electronics,new,0,netbanking,low,23,6,Sun,0
ORD104992,1250,beauty,returning,10,card,high,9,10,Mon,0
ORD104583,423,grocery,returning,8,COD,low,24,3,Thu,1
ORD103672,654,apparel,returning,8,wallet,medium,50,16,Mon,0
ORD100559,2431,apparel,new,0,card,low,11,20,Fri,0
ORD105237,19605,electronics,returning,8,card,low,5,23,Sat,0
ORD105215,1221,apparel,returning,5,COD,medium,24,1,Sun,1
ORD102849,831,apparel,returning,4,netbanking,low,8,14,Wed,0
ORD104729,1611,apparel,returning,8,card,low,1,10,Sun,0
ORD101081,1689,grocery,new,0,COD,low,17,3,Sun,0
ORD101664,1063,grocery,returning,6,UPI,high,6,0,Sat,1
ORD101012,919,apparel,returning,11,card,low,11,23,Tue,0
ORD101931,7627,home,returning,5,card,low,2,5,Fri,0
ORD105949,2090,home,returning,4,card,low,24,20,Fri,0
ORD100116,699,beauty,returning,6,card,low,22,15,Tue,0
ORD100740,29526,electronics,returning,9,UPI,low,5,1,Sat,0
ORD107675,2518,home,returning,8,UPI,low,13,7,Mon,0
ORD106070,654,grocery,new,0,card,medium,5,20,Tue,0
ORD105177,5854,electronics,returning,7,card,low,5,1,Sun,0
ORD103675,1472,grocery,returning,7,netbanking,low,22,4,Wed,0
ORD100119,5759,home,returning,9,card,medium,0,6,Sat,0
ORD107630,5157,home,returning,10,wallet,high,2,16,Tue,0
ORD107572,16754,electronics,returning,7,UPI,low,0,11,Tue,0
ORD107903,4047,home,new,0,UPI,medium,13,9,Thu,0
ORD100635,11298,electronics,new,0,UPI,low,14,19,Tue,0
ORD104364,1640,beauty,returning,6,UPI,high,0,1,Fri,0
ORD107010,14430,electronics,returning,9,COD,medium,10,0,Fri,0
ORD104142,9849,electronics,new,0,card,low,4,9,Thu,0
ORD107027,910,apparel,new,0,card,low,40,19,Wed,0
ORD100991,1120,beauty,new,0,wallet,low,22,23,Wed,0
ORD104869,1851,home,new,0,COD,high,6,12,Sat,0
ORD105315,674,apparel,returning,6,netbanking,medium,4,7,Fri,0
ORD105222,5928,electronics,returning,4,netbanking,medium,13,21,Sat,0
ORD100004,5374,electronics,returning,8,UPI,low,5,14,Tue,0
ORD105691,27416,electronics,returning,8,card,low,36,1,Sun,0
ORD103124,9610,electronics,returning,8,COD,low,8,10,Mon,0
ORD106407,10955,electronics,new,0,UPI,high,3,13,Mon,0
ORD107136,6278,electronics,returning,7,UPI,high,12,4,Wed,0
ORD102660,2947,beauty,returning,7,COD,low,5,11,Mon,0
ORD107146,1654,apparel,returning,6,card,low,10,10,Tue,0
ORD105173,13896,electronics,returning,10,COD,medium,12,13,Thu,1
ORD103854,3278,home,returning,3,netbanking,low,41,0,Tue,1
ORD104933,1369,apparel,returning,11,COD,low,4,23,Sun,0
ORD104777,17637,electronics,returning,7,COD,medium,18,14,Sat,0
ORD106713,2899,home,returning,7,COD,medium,5,21,Mon,0
ORD106457,874,beauty,returning,7,wallet,low,6,14,Sun,0
ORD106293,375,grocery,returning,8,UPI,low,4,21,Sun,0
ORD103261,391,beauty,returning,5,UPI,medium,8,12,Tue,1
ORD100574,1043,grocery,returning,4,card,low,1,10,Sun,0
ORD103769,5045,home,returning,7,UPI,low,7,14,Fri,0
ORD103736,3342,apparel,new,0,card,high,21,1,Sat,0
ORD104146,6801,electronics,new,0,COD,medium,9,15,Sat,0
ORD100853,352,grocery,returning,12,UPI,medium,22,23,Mon,0
ORD102774,883,beauty,new,0,UPI,high,35,15,Mon,0
ORD105919,3155,apparel,returning,4,card,low,23,20,Sun,0
ORD104929,5343,apparel,returning,4,card,low,7,1,Fri,0
ORD101166,1385,beauty,new,0,COD,low,2,3,Tue,0
ORD100971,15844,electronics,returning,3,UPI,low,15,0,Sat,0
ORD104495,2942,apparel,new,0,wallet,low,5,19,Sun,0
ORD103847,476,beauty,new,0,UPI,medium,2,15,Fri,1
ORD102368,3104,apparel,returning,6,netbanking,low,8,5,Sun,0
ORD104115,2371,apparel,returning,4,card,medium,7,21,Mon,0
ORD104131,12000,home,returning,12,UPI,low,18,4,Wed,0
ORD102950,8421,electronics,returning,10,COD,low,1,7,Mon,0
ORD106971,2483,apparel,new,0,UPI,medium,4,2,Sun,0
ORD100524,32447,electronics,returning,10,card,high,4,23,Sat,1
ORD102455,2703,home,returning,5,UPI,low,16,12,Sun,0
ORD105016,1211,home,new,0,card,low,11,0,Tue,0
ORD101841,1599,home,returning,6,UPI,medium,17,10,Fri,0
ORD105986,31018,electronics,new,0,card,low,6,7,Sat,0
ORD100537,19627,electronics,returning,4,card,medium,16,12,Tue,0
ORD105801,7253,home,returning,10,UPI,high,18,17,Mon,0
ORD105596,1410,grocery,returning,10,wallet,low,1,23,Sun,0
ORD107206,5024,home,returning,6,netbanking,high,14,11,Sat,0
ORD104341,28500,electronics,returning,8,card,low,8,4,Sat,0
ORD104057,944,grocery,new,0,wallet,high,2,20,Thu,0
ORD101409,762,beauty,returning,6,UPI,low,12,19,Wed,0
ORD100154,2736,electronics,returning,8,card,low,2,23,Thu,0
ORD103009,4000,beauty,new,0,card,low,8,1,Sun,0
ORD101686,1929,home,new,0,UPI,low,18,11,Tue,0
ORD102901,1848,grocery,new,0,wallet,low,1,2,Wed,0
ORD107915,500,grocery,returning,3,card,high,9,18,Sun,0
ORD107455,1797,home,returning,6,wallet,low,2,6,Thu,0
ORD104721,2751,home,new,0,UPI,low,3,15,Wed,0
ORD103863,5186,apparel,returning,11,card,medium,14,17,Wed,0
ORD102733,692,apparel,returning,4,UPI,high,16,6,Wed,0
ORD101895,10800,electronics,new,0,UPI,low,20,9,Mon,0
ORD105442,673,beauty,returning,10,card,high,18,1,Thu,0
ORD100569,2767,home,new,0,UPI,medium,6,23,Sat,0
ORD106709,8631,electronics,returning,7,UPI,low,13,17,Fri,0
ORD105854,6204,electronics,new,0,UPI,medium,28,17,Sat,0
ORD101816,1819,beauty,new,0,netbanking,low,22,18,Tue,0
ORD102065,372,grocery,returning,4,UPI,medium,1,18,Wed,0
ORD100127,23406,electronics,new,0,UPI,medium,1,17,Tue,0
ORD103327,1595,beauty,returning,10,card,medium,5,15,Sat,0
ORD107968,29806,electronics,new,0,card,low,19,15,Wed,0
ORD106102,3322,beauty,new,0,netbanking,medium,8,23,Sat,0
ORD102975,571,beauty,new,0,COD,low,33,2,Sat,0
ORD100980,465,grocery,returning,6,UPI,medium,25,15,Sun,0
ORD102300,449,grocery,returning,8,COD,low,10,11,Mon,0
ORD101139,12000,home,returning,6,COD,low,40,14,Sat,0
ORD105088,589,grocery,new,0,COD,high,2,22,Thu,0
ORD100699,2449,apparel,returning,10,UPI,low,19,22,Wed,0
ORD107631,834,beauty,new,0,UPI,low,10,23,Fri,0
ORD100606,737,grocery,returning,6,UPI,medium,0,20,Thu,0
ORD104276,750,apparel,returning,8,wallet,low,22,11,Fri,0
ORD100301,8085,electronics,returning,5,COD,low,34,21,Wed,0
ORD106640,18475,electronics,new,0,UPI,medium,58,12,Wed,0
ORD103420,444,grocery,returning,8,wallet,high,3,21,Mon,0
ORD107696,680,apparel,returning,12,UPI,medium,12,11,Sat,0
ORD101060,1171,grocery,new,0,UPI,low,60,0,Mon,0
ORD107833,614,beauty,returning,5,card,low,31,22,Wed,0
ORD102565,1542,apparel,returning,7,card,high,10,12,Sun,0
ORD107984,1109,beauty,returning,7,netbanking,medium,21,6,Wed,0
ORD102524,1662,grocery,returning,6,netbanking,low,13,22,Tue,0
ORD102205,2438,home,new,0,COD,high,11,22,Tue,0
ORD101243,8308,electronics,new,0,card,high,5,18,Mon,0
ORD107339,723,grocery,new,0,card,low,5,14,Mon,0
ORD100016,6366,home,new,0,COD,low,4,17,Tue,0
ORD103120,11797,electronics,new,0,COD,low,4,19,Wed,0
ORD107971,8626,electronics,new,0,UPI,high,7,7,Wed,0
ORD104642,1348,apparel,returning,10,card,medium,14,23,Thu,0
ORD100815,791,grocery,returning,7,card,high,45,1,Tue,0
ORD107638,4312,home,returning,6,netbanking,high,1,16,Wed,0
ORD105600,2600,home,returning,8,card,low,8,15,Sat,0
ORD100959,1059,home,returning,7,card,high,4,0,Mon,0
ORD106427,2971,apparel,new,0,card,low,6,19,Sat,0
ORD104893,883,apparel,returning,4,UPI,low,10,18,Sun,0
ORD100225,410,grocery,returning,7,COD,low,1,8,Mon,0
ORD103354,1432,apparel,new,0,UPI,medium,7,7,Wed,0
ORD102485,2343,apparel,new,0,COD,medium,6,17,Mon,0
ORD100562,888,beauty,returning,4,netbanking,medium,0,1,Sun,0
ORD103436,2733,apparel,new,0,card,low,3,10,Thu,0
ORD106373,751,beauty,returning,8,UPI,low,8,9,Fri,0
ORD106181,2837,home,returning,6,UPI,medium,7,2,Sat,0
ORD101693,2360,beauty,new,0,COD,high,8,9,Sat,1
ORD106893,17867,electronics,returning,14,card,low,21,12,Sun,0
ORD101045,841,apparel,new,0,COD,low,4,3,Sun,0
ORD103446,3702,home,new,0,UPI,medium,8,8,Wed,0
ORD104565,7829,home,new,0,netbanking,high,7,21,Sun,0
ORD100954,473,grocery,new,0,COD,medium,3,5,Sat,0
ORD107967,868,beauty,returning,8,UPI,low,25,17,Wed,0
ORD102735,5850,apparel,returning,6,card,medium,0,14,Fri,0
ORD107840,586,grocery,returning,10,wallet,low,11,6,Tue,0
ORD104735,574,beauty,returning,10,card,low,5,3,Sat,0
ORD105254,625,beauty,new,0,UPI,medium,0,18,Sat,0
ORD105511,8324,home,new,0,UPI,low,11,23,Sat,0
ORD107604,1644,grocery,new,0,card,low,1,14,Tue,0
ORD101527,2709,apparel,new,0,card,high,7,13,Sun,0
ORD103987,2157,apparel,new,0,wallet,low,10,4,Mon,0
ORD101300,10716,electronics,returning,7,COD,low,6,0,Fri,0
ORD107819,631,apparel,returning,9,netbanking,low,25,3,Tue,0
ORD106944,776,apparel,returning,9,UPI,high,9,11,Fri,0
ORD104067,223,beauty,returning,7,netbanking,low,39,9,Wed,0
ORD105800,1132,apparel,returning,5,UPI,low,5,23,Wed,0
ORD103791,5008,apparel,returning,6,netbanking,low,9,1,Fri,0
ORD103234,27946,electronics,returning,9,wallet,medium,13,18,Mon,0
ORD102869,26455,electronics,returning,12,COD,low,20,21,Wed,0
ORD103777,12448,electronics,new,0,card,low,1,22,Mon,0
ORD104433,1107,apparel,new,0,UPI,high,2,4,Mon,1
ORD104973,950,grocery,returning,6,UPI,medium,3,6,Sat,0
ORD106015,10532,electronics,new,0,UPI,low,8,8,Thu,0
ORD105980,1165,home,new,0,wallet,low,13,17,Tue,0
ORD102200,4952,electronics,returning,8,UPI,medium,7,10,Fri,0
ORD100098,22858,electronics,returning,8,COD,low,2,3,Sun,0
ORD107769,1296,beauty,returning,12,UPI,medium,3,15,Sun,0
ORD102557,2354,apparel,new,0,card,low,2,12,Mon,0
ORD103183,11090,electronics,new,0,card,low,14,2,Fri,0
ORD107394,662,grocery,returning,11,UPI,low,64,1,Sat,0
ORD100253,1129,apparel,returning,9,wallet,low,39,15,Sun,0
ORD103923,398,grocery,returning,6,card,medium,5,13,Sun,0
ORD104199,14276,electronics,new,0,UPI,low,67,17,Fri,0
ORD101445,1411,home,returning,6,COD,high,2,18,Sun,1
ORD105539,19704,electronics,new,0,COD,low,36,13,Fri,0
ORD101648,629,grocery,new,0,UPI,low,4,7,Sat,0
ORD104723,5400,home,returning,4,COD,high,3,4,Fri,0
ORD101696,7841,electronics,new,0,wallet,medium,2,21,Fri,0
ORD103191,17758,electronics,new,0,UPI,low,6,22,Mon,0
ORD106197,8956,electronics,returning,8,UPI,low,4,2,Wed,0
ORD106295,1493,beauty,returning,8,COD,low,23,15,Sun,0
ORD104499,1277,beauty,returning,10,UPI,medium,9,16,Sun,0
ORD102255,2272,home,returning,4,COD,high,23,10,Fri,0
ORD101682,599,beauty,returning,4,COD,low,12,0,Sun,0
ORD103170,795,grocery,returning,8,UPI,high,32,12,Sun,0
ORD107400,5326,home,returning,7,UPI,low,1,1,Thu,0
ORD107158,17535,electronics,new,0,netbanking,low,38,11,Mon,0
ORD104090,13861,electronics,returning,6,card,medium,15,10,Sat,0
ORD103108,4802,electronics,new,0,netbanking,low,5,4,Tue,0
ORD104548,1045,beauty,returning,7,UPI,high,17,12,Sat,0
ORD103723,3665,apparel,new,0,COD,low,20,0,Tue,1
ORD105423,18112,electronics,returning,4,UPI,low,9,19,Tue,0
ORD107040,5012,home,returning,7,UPI,low,3,8,Tue,0
ORD102049,446,apparel,returning,7,UPI,low,23,17,Wed,0
ORD104976,1114,apparel,returning,4,COD,high,31,4,Sat,0
ORD103643,8121,electronics,new,0,COD,medium,0,13,Fri,0
ORD107885,1333,apparel,returning,14,netbanking,low,4,1,Mon,0
ORD100623,509,apparel,new,0,UPI,low,11,0,Mon,0
ORD106489,245,grocery,returning,2,card,low,8,12,Sun,1
ORD107689,2819,apparel,returning,3,UPI,medium,12,4,Thu,0
ORD105883,548,grocery,returning,9,card,low,21,2,Mon,0
ORD103369,1384,apparel,returning,5,COD,low,57,5,Wed,0
ORD105534,691,beauty,returning,9,card,low,6,22,Fri,0
ORD106065,412,grocery,returning,8,COD,high,8,10,Sun,0
ORD106616,806,apparel,returning,11,card,low,11,10,Wed,0
ORD101802,5919,electronics,new,0,wallet,medium,3,6,Thu,0
ORD104736,1430,beauty,returning,6,COD,medium,0,6,Fri,0
ORD107982,890,grocery,returning,3,UPI,low,11,20,Thu,0
ORD102385,1002,beauty,new,0,wallet,low,22,4,Sun,0
ORD106694,2866,apparel,new,0,card,low,3,12,Mon,0
ORD105759,10978,electronics,returning,8,UPI,medium,41,17,Sun,0
ORD101959,1679,home,returning,4,card,low,74,15,Tue,0
ORD100488,2348,home,returning,10,card,low,3,10,Tue,0
ORD101843,404,grocery,new,0,UPI,low,49,13,Sat,0
ORD101734,346,grocery,returning,9,netbanking,low,7,9,Tue,0
ORD102911,12499,electronics,returning,6,card,high,20,17,Sun,0
ORD103219,1296,apparel,returning,5,card,high,1,21,Tue,0
ORD100146,2187,apparel,new,0,UPI,low,2,9,Sat,0
ORD105630,1217,apparel,new,0,card,medium,6,4,Mon,0
ORD101369,1556,apparel,new,0,card,medium,1,22,Thu,0
ORD106051,4422,home,returning,10,UPI,low,2,11,Thu,0
ORD107098,1053,apparel,returning,8,UPI,medium,57,10,Tue,0
ORD102811,690,grocery,new,0,card,low,18,15,Sun,0
ORD100659,2288,apparel,new,0,UPI,low,6,10,Sat,0
ORD101794,283,grocery,new,0,netbanking,low,4,2,Wed,0
ORD107516,475,grocery,returning,4,netbanking,high,10,15,Sun,0
ORD102511,2537,apparel,returning,9,UPI,low,37,19,Wed,0
ORD103397,6326,electronics,returning,10,card,low,36,10,Fri,0
ORD104282,3291,home,returning,7,netbanking,low,31,10,Sun,0
ORD101147,1424,beauty,new,0,card,low,27,15,Wed,0
ORD103272,3454,home,new,0,card,low,17,9,Tue,0
ORD106287,227,grocery,returning,8,wallet,low,8,23,Mon,0
ORD106895,9794,electronics,new,0,card,high,19,11,Tue,0
ORD101930,2613,home,new,0,UPI,low,2,5,Tue,0
ORD107125,916,grocery,new,0,card,medium,8,22,Wed,0
ORD100197,753,grocery,new,0,card,low,22,16,Tue,0
ORD102931,5680,electronics,new,0,UPI,medium,8,23,Fri,1
ORD102327,23056,electronics,returning,6,COD,high,14,23,Sun,1
ORD104389,1820,home,new,0,netbanking,low,3,16,Sun,0
ORD100766,11501,electronics,returning,6,UPI,low,4,5,Thu,0
ORD104496,6000,apparel,returning,8,wallet,low,13,5,Thu,0
ORD104218,867,grocery,returning,9,card,low,11,0,Thu,0
ORD103255,2539,beauty,returning,3,card,medium,16,12,Sat,1
ORD100202,6186,home,returning,5,netbanking,low,2,23,Fri,0
ORD105535,873,beauty,returning,4,UPI,medium,0,18,Sat,0
ORD101733,1510,apparel,returning,6,UPI,medium,7,20,Fri,0
ORD105791,558,beauty,returning,7,wallet,high,7,3,Mon,0
ORD102777,1377,home,returning,5,wallet,high,8,14,Sun,0
ORD101707,1994,apparel,returning,9,UPI,low,8,14,Sat,0
ORD105172,846,beauty,returning,8,UPI,low,20,22,Tue,0
ORD106528,2398,home,returning,6,card,medium,7,21,Wed,0
ORD100854,3742,electronics,new,0,UPI,medium,4,13,Sun,0
ORD106363,11023,electronics,returning,10,card,low,10,15,Fri,0
ORD104737,7092,electronics,returning,5,card,medium,1,1,Mon,0
ORD104097,4314,home,new,0,UPI,low,18,19,Sat,0
ORD100698,2843,home,returning,5,wallet,low,38,15,Sat,0
ORD107912,2093,apparel,new,0,card,low,7,4,Sun,0
ORD102999,22691,electronics,new,0,UPI,low,10,9,Wed,0
ORD103696,6000,apparel,returning,7,netbanking,medium,26,20,Sat,0
ORD101636,969,apparel,new,0,wallet,high,7,11,Wed,0
ORD107280,796,beauty,new,0,UPI,medium,13,4,Sun,1
ORD103457,393,grocery,returning,13,wallet,low,5,19,Wed,0
ORD103581,1002,beauty,new,0,wallet,medium,8,15,Mon,0
ORD101291,3470,home,returning,4,COD,low,1,8,Sat,0
ORD104659,39112,electronics,new,0,card,low,0,0,Sun,0
ORD106585,1361,apparel,returning,5,card,low,9,15,Tue,0
ORD105616,1102,apparel,returning,5,UPI,high,7,3,Tue,0
ORD101853,237,beauty,returning,2,UPI,low,17,10,Thu,0
ORD105232,3277,apparel,new,0,card,low,5,18,Fri,0
ORD103304,565,beauty,new,0,UPI,low,10,7,Tue,0
ORD107861,5537,electronics,returning,10,UPI,high,13,7,Sat,0
ORD105727,1018,apparel,returning,7,netbanking,low,21,14,Sat,0
ORD103445,1119,apparel,new,0,card,medium,0,4,Mon,0
ORD104779,5729,home,new,0,UPI,high,5,14,Fri,1
ORD107766,1895,beauty,returning,7,card,low,10,18,Tue,0
ORD103748,1871,apparel,returning,8,UPI,low,4,2,Mon,0
ORD104413,15332,electronics,returning,10,card,medium,4,14,Wed,0
ORD105530,647,apparel,returning,7,UPI,low,4,2,Sat,0
ORD100709,2230,apparel,returning,8,UPI,medium,22,23,Sun,0
ORD107526,445,beauty,returning,5,card,medium,40,19,Sun,0
ORD101282,2945,apparel,returning,5,card,high,19,13,Sun,0
ORD105864,3363,home,new,0,card,medium,2,3,Fri,0
ORD102675,1744,home,returning,4,card,low,15,19,Sat,1
ORD106776,1631,apparel,new,0,wallet,low,0,21,Wed,0
ORD104029,1387,grocery,returning,8,UPI,low,3,17,Thu,0
ORD105496,1090,grocery,returning,3,card,low,13,12,Wed,0
ORD105504,282,grocery,returning,9,card,low,26,17,Tue,0
ORD107392,7651,electronics,returning,11,UPI,low,13,2,Sat,0
ORD102237,1848,apparel,returning,8,card,medium,12,16,Fri,0
ORD103302,831,apparel,returning,5,card,low,27,3,Fri,0
ORD105592,3416,home,returning,4,COD,medium,25,22,Sat,0
ORD107515,5859,home,returning,6,UPI,medium,12,19,Wed,0
ORD102038,3182,home,returning,8,card,low,5,6,Sat,0
ORD105450,8161,electronics,new,0,card,low,4,6,Sun,0
ORD107894,3340,apparel,returning,11,COD,high,2,13,Sat,0
ORD107923,5537,home,new,0,wallet,low,8,2,Thu,0
ORD103627,3624,home,new,0,COD,low,33,0,Fri,0
ORD105739,728,apparel,new,0,COD,low,13,14,Thu,1
ORD102693,253,grocery,new,0,COD,low,23,23,Fri,0
ORD103060,1951,home,returning,14,netbanking,medium,31,5,Sun,0
ORD101597,7604,electronics,returning,4,UPI,medium,36,8,Mon,1
ORD106700,1971,apparel,new,0,COD,high,10,17,Sat,0
ORD102729,601,grocery,returning,3,COD,medium,13,17,Wed,0
ORD102625,1117,apparel,returning,4,card,low,20,23,Tue,0
ORD105915,4465,home,new,0,netbanking,medium,0,6,Sun,0
ORD103157,14593,electronics,returning,5,netbanking,low,67,18,Sat,0
ORD103314,2073,apparel,new,0,netbanking,low,4,21,Thu,0
ORD101722,2050,beauty,new,0,card,low,19,2,Tue,0
ORD105279,911,beauty,returning,11,UPI,high,13,18,Wed,0
ORD106668,17494,electronics,returning,4,UPI,medium,5,4,Mon,0
ORD101059,630,beauty,returning,8,COD,low,15,5,Tue,0
ORD104636,3036,apparel,returning,13,card,high,4,8,Mon,0
ORD103242,1504,grocery,new,0,UPI,medium,66,4,Sat,0
ORD101678,451,grocery,new,0,COD,low,4,12,Wed,0
ORD106892,24664,electronics,new,0,UPI,medium,8,14,Tue,0
ORD106374,1758,apparel,new,0,UPI,low,5,6,Tue,0
ORD107574,12165,electronics,new,0,COD,low,6,8,Wed,0
ORD106628,8127,electronics,returning,5,UPI,medium,4,17,Sun,0
ORD101757,326,grocery,returning,6,card,low,9,3,Mon,0
ORD106019,556,grocery,returning,8,COD,low,2,9,Tue,0
ORD104191,1520,beauty,returning,9,UPI,medium,0,7,Wed,0
ORD105116,3089,home,new,0,UPI,medium,1,14,Sat,0
ORD100563,1900,home,returning,7,COD,low,18,6,Fri,0
ORD102790,1437,beauty,new,0,UPI,low,0,18,Wed,0
ORD100863,1967,home,returning,3,card,medium,10,0,Sun,0
ORD107742,806,beauty,new,0,UPI,low,51,23,Mon,0
ORD101484,4063,home,returning,5,wallet,low,2,3,Sat,0
ORD107721,653,grocery,new,0,UPI,high,4,5,Sun,0
ORD105977,806,apparel,new,0,netbanking,medium,1,21,Thu,0
ORD105134,1483,grocery,new,0,COD,low,0,12,Mon,0
ORD100206,4147,electronics,returning,10,card,low,80,18,Mon,0
ORD104488,1779,apparel,new,0,card,low,38,3,Wed,0
ORD106938,14532,electronics,new,0,COD,low,14,4,Thu,0
ORD100870,927,beauty,new,0,UPI,medium,18,9,Thu,0
ORD104493,12942,electronics,returning,8,UPI,low,4,9,Sat,0
ORD106910,384,beauty,new,0,COD,low,3,9,Fri,0
ORD101028,623,beauty,new,0,card,high,18,13,Sat,0
ORD103840,521,beauty,new,0,card,low,11,18,Sun,0
ORD102690,1088,grocery,new,0,wallet,medium,13,3,Sat,0
ORD106756,897,beauty,returning,10,COD,medium,9,9,Tue,0
ORD105056,1041,home,returning,9,UPI,high,7,18,Sun,0
ORD101570,1033,apparel,returning,9,UPI,low,16,9,Thu,0
ORD102773,11773,electronics,returning,8,UPI,low,5,16,Fri,0
ORD106242,37435,electronics,returning,5,UPI,medium,8,8,Sun,0
ORD100804,45000,electronics,new,0,UPI,low,1,9,Sat,0
ORD105847,7026,electronics,returning,7,UPI,medium,5,22,Wed,0
ORD103645,769,beauty,returning,3,COD,high,6,23,Wed,0
ORD104598,4006,apparel,new,0,netbanking,medium,4,7,Sun,0
ORD107215,6776,electronics,returning,6,card,low,14,14,Wed,0
ORD103104,2389,home,returning,6,UPI,low,55,1,Sun,0
ORD107073,1642,home,new,0,UPI,medium,37,0,Wed,1
ORD105959,1921,apparel,new,0,UPI,low,6,6,Mon,0
ORD100200,685,beauty,returning,5,UPI,low,14,18,Sat,0
ORD106278,968,beauty,returning,7,UPI,low,8,19,Mon,0
ORD107161,1491,apparel,returning,4,UPI,medium,17,9,Sat,0
ORD105892,1791,home,returning,4,card,low,17,20,Mon,0
